Time,Vab,Vbc,Ia1,Ia2
0.027994,-390.90964,390.90964,-73.04592,-68.26979
0.027995,-390.90912,390.90912,-73.72093,-68.32025
0.027996,-390.90857,390.90857,-74.39561,-68.3706
0.027997,-390.90802,390.90802,-75.069916,-68.42084
0.027998,-390.90744,390.90744,-75.74381,-68.47101
0.027999,-390.90732,0.0,-76.417244,-68.52112
0.028,-390.90704,0.0,-78.59775,-68.57123
0.028001,0.0,0.0,-81.31324,-68.6214
0.028002,0.0,0.0,-78.791374,-68.671646
0.028003,0.0,0.0,-77.18264,-68.7219
0.028004,0.0,0.0,-76.22402,-68.77211
0.028005,0.0,0.0,-75.264824,-68.82225
0.028006,0.0,0.0,-74.30512,-68.87228
0.028007,0.0,0.0,-73.34498,-68.92216
0.028008,0.0,0.0,-72.38446,-68.97186
0.028009,-408.74615,408.74615,-71.423645,-69.02136
0.02801,-408.74527,408.74527,-72.85749,-69.070656
0.028011,-408.74475,408.74475,-74.13366,-69.11979
0.028012,-408.7442,408.7442,-74.87529,-69.1688
0.028013,-408.74365,408.74365,-75.61658,-69.21771
0.028014,-408.7431,408.7431,-76.35747,-69.26655
0.028015,-408.74255,408.74255,-77.097916,-69.31533
0.028016,-408.74197,408.74197,-77.83788,-69.36408
0.028017,-408.7414,408.7414,-78.57732,-69.41283
0.028018,-408.7408,408.7408,-79.31617,-69.4616
0.028019,-408.74023,408.74023,-80.0544,-69.51041
0.02802,-408.73962,408.73962,-80.79195,-69.55928
0.028021,-408.7399,0.0,-81.52878,-69.608246
0.028022,0.0,0.0,-83.30478,-69.65734
0.028023,0.0,0.0,-83.50774,-69.7066
0.028024,0.0,0.0,-82.132484,-69.75598
0.028025,0.0,0.0,-81.16278,-69.80547
0.028026,0.0,0.0,-80.19224,-69.85502
0.028027,0.0,0.0,-79.22092,-69.904594
0.028028,0.0,0.0,-78.24889,-69.95416
0.028029,0.0,0.0,-77.27623,-70.003685
0.02803,0.0,0.0,-76.303,-70.05313
0.028031,0.0,0.0,-75.329285,-70.10246
0.028032,0.0,0.0,-74.35513,-70.15165
0.028033,0.0,0.0,-73.38062,-70.20065
0.028034,0.0,0.0,-72.40583,-70.24944
0.028035,0.0,0.0,-71.430824,-70.29799
0.028036,0.0,0.0,-70.45566,-70.34625
0.028037,-408.74234,0.0,-69.48042,-70.3942
0.028038,-408.7421,0.0,-72.00889,-70.44187
0.028039,-408.7417,408.7417,-74.68298,-70.48933
0.02804,-408.74106,408.74106,-74.584236,-70.53663
0.028041,-408.74057,408.74057,-75.5592,-70.58379
0.028042,-408.74005,408.74005,-76.28642,-70.630844
0.028043,-408.73956,408.73956,-77.01331,-70.6778
0.028044,-408.739,408.739,-77.739815,-70.72469
0.028045,-408.7385,408.7385,-78.46587,-70.771545
0.028046,-408.73795,408.73795,-79.19146,-70.818375
0.028047,-408.7374,408.7374,-79.91651,-70.86521
0.028048,-408.73685,408.73685,-80.641,-70.91207
0.028049,-408.73627,408.73627,-81.36486,-70.958984
0.02805,-408.73572,408.73572,-82.08806,-71.00597
0.028051,0.0,0.0,-82.81055,-71.05304
0.028052,0.0,0.0,-81.33791,-71.1002
0.028053,0.0,0.0,-79.68847,-71.147385
0.028054,0.0,0.0,-78.705635,-71.19455
0.028055,0.0,0.0,-77.72221,-71.24166
0.028056,0.0,0.0,-76.73828,-71.28867
0.028057,0.0,0.0,-75.753914,-71.33557
0.028058,0.0,0.0,-74.769165,-71.38231
0.028059,-390.9174,0.0,-73.78412,-71.42885
0.02806,-390.91672,390.91672,-76.84452,-71.47524
0.028061,-390.9162,390.9162,-79.26035,-71.52155
0.028062,-390.91565,390.91565,-79.91623,-71.567856
0.028063,-390.91513,390.91513,-80.55871,-71.61416
0.028064,-390.91458,390.91458,-81.200615,-71.66049
0.028065,-390.91403,390.91403,-81.84192,-71.70686
0.028066,-390.91348,390.91348,-82.48256,-71.75331
0.028067,-390.9129,390.9129,-83.12251,-71.799835
0.028068,-390.91232,390.91232,-83.76173,-71.846466
0.028069,-390.91174,390.91174,-84.40017,-71.89322
0.02807,-390.91116,390.91116,-85.037796,-71.94012
0.028071,-390.91055,390.91055,-85.674576,-71.987175
0.028072,0.0,0.0,-86.31045,-72.034424
0.028073,0.0,0.0,-85.07497,-72.08183
0.028074,0.0,0.0,-83.702484,-72.129364
0.028075,0.0,0.0,-82.70677,-72.17698
0.028076,0.0,0.0,-81.71028,-72.22464
0.028077,0.0,0.0,-80.713066,-72.27231
0.028078,0.0,0.0,-79.7152,-72.31995
0.028079,0.0,0.0,-78.71677,-72.36752
0.02808,0.0,0.0,-77.71783,-72.41501
0.028081,0.0,0.0,-76.71845,-72.46236
0.028082,0.0,0.0,-75.71871,-72.50954
0.028083,0.0,0.0,-74.71868,-72.55652
0.028084,0.0,0.0,-73.71844,-72.60326
0.028085,0.0,0.0,-72.71804,-72.649734
0.028086,0.0,0.0,-71.71757,-72.6959
0.028087,-390.91306,390.91306,-70.71709,-72.74173
0.028088,-390.9125,390.9125,-71.48555,-72.78722
0.028089,-390.91202,390.91202,-72.20205,-72.83239
0.02809,-390.91153,390.91153,-72.83066,-72.877266
0.028091,-390.911,390.911,-73.459305,-72.921875
0.028092,-390.9105,390.9105,-74.08796,-72.966225
0.028093,-390.90997,390.90997,-74.71657,-73.01035
0.028094,-390.90945,390.90945,-75.3451,-73.054276
0.028095,-390.9089,390.9089,-75.97351,-73.09801
0.028096,-390.90836,390.90836,-76.60176,-73.14157
0.028097,-390.9078,390.9078,-77.22981,-73.18499
0.028098,-390.90723,390.90723,-77.85763,-73.228294
0.028099,-390.90738,0.0,-78.48516,-73.271484
0.0281,-390.90695,0.0,-80.32699,-73.31462
0.028101,0.0,0.0,-84.07159,-73.35779
0.028102,0.0,0.0,-81.715805,-73.401
0.028103,0.0,0.0,-80.11124,-73.44421
0.028104,0.0,0.0,-79.107544,-73.48734
0.028105,0.0,0.0,-78.10339,-73.5304
0.028106,0.0,0.0,-77.098854,-73.57331
0.028107,0.0,0.0,-76.09401,-73.61607
0.028108,0.0,0.0,-75.08892,-73.65862
0.028109,-408.746,408.746,-74.083664,-73.70095
0.02811,-408.7451,408.7451,-75.585625,-73.74305
0.028111,-408.74457,408.74457,-76.84155,-73.784966
0.028112,-408.74405,408.74405,-77.53915,-73.82673
0.028113,-408.7435,408.7435,-78.23653,-73.86838
0.028114,-408.74295,408.74295,-78.933655,-73.90992
0.028115,-408.7424,408.7424,-79.630486,-73.95139
0.028116,-408.74182,408.74182,-80.326965,-73.992805
0.028117,-408.74124,408.74124,-81.023056,-74.03419
0.028118,-408.74066,408.74066,-81.71871,-74.075554
0.028119,-408.74005,408.74005,-82.41389,-74.11694
0.02812,-408.74,0.0,-83.108536,-74.15836
0.028121,-408.73962,0.0,-85.28342,-74.19987
0.028122,0.0,0.0,-88.447075,-74.24153
0.028123,0.0,0.0,-86.81361,-74.283394
0.028124,0.0,0.0,-85.53958,-74.3254
0.028125,0.0,0.0,-84.52739,-74.36751
0.028126,0.0,0.0,-83.51444,-74.40969
0.028127,0.0,0.0,-82.5008,-74.45189
0.028128,0.0,0.0,-81.48654,-74.494095
0.028129,0.0,0.0,-80.471725,-74.53625
0.02813,0.0,0.0,-79.45644,-74.57832
0.028131,0.0,0.0,-78.44075,-74.620285
0.028132,0.0,0.0,-77.42472,-74.6621
0.028133,0.0,0.0,-76.40843,-74.703735
0.028134,0.0,0.0,-75.39195,-74.74515
0.028135,0.0,0.0,-74.37536,-74.78631
0.028136,0.0,0.0,-73.35872,-74.82718
0.028137,-408.7422,0.0,-72.34211,-74.86773
0.028138,-408.7419,0.0,-74.97577,-74.90799
0.028139,-408.74167,0.0,-77.93913,-74.948044
0.02814,-408.7414,408.7414,-80.328964,-74.98799
0.028141,-408.74048,408.74048,-78.864655,-75.02783
0.028142,-408.74,408.74,-80.1687,-75.0676
0.028143,-408.73947,408.73947,-80.85461,-75.10728
0.028144,-408.73898,408.73898,-81.54016,-75.14694
0.028145,-408.73843,408.73843,-82.22532,-75.18656
0.028146,-408.7379,408.7379,-82.91004,-75.226204
0.028147,-408.73737,408.73737,-83.59428,-75.265854
0.028148,-408.73682,408.73682,-84.27799,-75.305565
0.028149,-408.73627,408.73627,-84.961136,-75.34533
0.02815,-408.7357,408.7357,-85.64366,-75.38519
0.028151,0.0,0.0,-86.32553,-75.42516
0.028152,0.0,0.0,-84.880875,-75.46523
0.028153,0.0,0.0,-83.22466,-75.50534
0.028154,0.0,0.0,-82.201385,-75.54545
0.028155,0.0,0.0,-81.177574,-75.58551
0.028156,0.0,0.0,-80.15332,-75.6255
0.028157,0.0,0.0,-79.12868,-75.665375
0.028158,0.0,0.0,-78.10372,-75.70511
0.028159,-390.91727,0.0,-77.07854,-75.74465
0.02816,-390.9168,0.0,-80.19249,-75.78405
0.028161,-390.91644,390.91644,-84.34446,-75.82342
0.028162,-390.91565,390.91565,-83.78679,-75.862816
0.028163,-390.91513,390.91513,-84.70288,-75.90226
0.028164,-390.91458,390.91458,-85.304825,-75.94176
0.028165,-390.91406,390.91406,-85.90617,-75.981346
0.028166,-390.9135,390.9135,-86.506874,-76.02103
0.028167,-390.91293,390.91293,-87.1069,-76.06083
0.028168,-390.91238,390.91238,-87.70621,-76.10076
0.028169,-390.9118,390.9118,-88.30476,-76.14086
0.02817,-390.91122,390.91122,-88.90253,-76.18112
0.028171,-390.91064,390.91064,-89.49945,-76.22158
0.028172,0.0,0.0,-90.09551,-76.262245
0.028173,0.0,0.0,-88.918816,-76.3031
0.028174,0.0,0.0,-87.63616,-76.34412
0.028175,0.0,0.0,-86.60072,-76.38524
0.028176,0.0,0.0,-85.56451,-76.42644
0.028177,0.0,0.0,-84.5276,-76.467674
0.028178,0.0,0.0,-83.49007,-76.50891
0.028179,0.0,0.0,-82.45199,-76.5501
0.02818,0.0,0.0,-81.41343,-76.59123
0.028181,0.0,0.0,-80.37447,-76.63224
0.028182,0.0,0.0,-79.33518,-76.67311
0.028183,0.0,0.0,-78.29564,-76.7138
0.028184,0.0,0.0,-77.25591,-76.754265
0.028185,0.0,0.0,-76.21608,-76.79448
0.028186,0.0,0.0,-75.17621,-76.834404
0.028187,-390.913,390.913,-74.136375,-76.87401
0.028188,-390.91238,390.91238,-75.01661,-76.91329
0.028189,-390.9119,390.9119,-75.77082,-76.95228
0.02819,-390.9114,390.9114,-76.360214,-76.99098
0.028191,-390.91092,390.91092,-76.949684,-77.029434
0.028192,-390.9104,390.9104,-77.53919,-77.06766
0.028193,-390.90988,390.90988,-78.1287,-77.10567
0.028194,-390.90936,390.90936,-78.71818,-77.14348
0.028195,-390.9088,390.9088,-79.30758,-77.18112
0.028196,-390.9083,390.9083,-79.89687,-77.218605
0.028197,-390.90775,390.90775,-80.48602,-77.25596
0.028198,-390.90756,0.0,-81.07498,-77.2932
0.028199,-390.90726,0.0,-83.198265,-77.33037
0.0282,-390.90698,0.0,-85.770325,-77.36755
0.028201,0.0,0.0,-87.98718,-77.40482
0.028202,0.0,0.0,-85.7488,-77.44217
0.028203,0.0,0.0,-84.144516,-77.47955
0.028204,0.0,0.0,-83.10195,-77.51691
0.028205,0.0,0.0,-82.05894,-77.55421
0.028206,0.0,0.0,-81.01553,-77.5914
0.028207,0.0,0.0,-79.971825,-77.62847
0.028208,0.0,0.0,-78.92789,-77.66536
0.028209,-408.74594,408.74594,-77.88378,-77.70206
0.02821,-408.74503,408.74503,-79.44063,-77.738556
0.028211,-408.7445,408.7445,-80.66621,-77.7749
0.028212,-408.74396,408.74396,-81.32499,-77.81113
0.028213,-408.74344,408.74344,-81.983574,-77.84726
0.028214,-408.7429,408.7429,-82.641914,-77.883316
0.028215,-408.74234,408.74234,-83.29997,-77.91932
0.028216,-408.7418,408.7418,-83.9577,-77.95529
0.028217,-408.7412,408.7412,-84.61507,-77.99126
0.028218,-408.74063,408.74063,-85.27201,-78.02723
0.028219,-408.74002,408.74002,-85.928505,-78.06323
0.02822,-408.7402,0.0,-86.5845,-78.09929
0.028221,-408.7397,0.0,-88.45761,-78.135445
0.028222,0.0,0.0,-92.5609,-78.1718
0.028223,0.0,0.0,-91.22904,-78.208374
0.028224,0.0,0.0,-90.05328,-78.245155
0.028225,0.0,0.0,-89.00251,-78.28208
0.028226,0.0,0.0,-87.950935,-78.31914
0.028227,0.0,0.0,-86.89863,-78.35626
0.028228,0.0,0.0,-85.845665,-78.39344
0.028229,0.0,0.0,-84.79212,-78.43061
0.02823,0.0,0.0,-83.73807,-78.46775
0.028231,0.0,0.0,-82.68358,-78.50482
0.028232,0.0,0.0,-81.62873,-78.54179
0.028233,0.0,0.0,-80.5736,-78.578606
0.028234,0.0,0.0,-79.51825,-78.61525
0.028235,0.0,0.0,-78.46277,-78.65167
0.028236,0.0,0.0,-77.40723,-78.68785
0.028237,-408.74213,0.0,-76.3517,-78.72374
0.028238,-408.7418,0.0,-79.10354,-78.75938
0.028239,-408.74152,0.0,-82.34772,-78.794846
0.02824,-408.74118,408.74118,-84.698586,-78.83026
0.028241,-408.74048,408.74048,-84.217705,-78.86563
0.028242,-408.74,408.74,-85.17566,-78.90099
0.028243,-408.7395,408.7395,-85.822426,-78.93635
0.028244,-408.739,408.739,-86.46876,-78.97173
0.028245,-408.7385,408.7385,-87.114624,-79.00716
0.028246,-408.73798,408.73798,-87.75998,-79.04265
0.028247,-408.73743,408.73743,-88.40477,-79.078224
0.028248,-408.73688,408.73688,-89.04897,-79.11391
0.028249,-408.73633,408.73633,-89.692535,-79.14971
0.02825,-408.73578,408.73578,-90.33542,-79.18567
0.028251,0.0,0.0,-90.97758,-79.22178
0.028252,0.0,0.0,-89.569145,-79.25805
0.028253,0.0,0.0,-87.93338,-79.29441
0.028254,0.0,0.0,-86.87022,-79.330826
0.028255,0.0,0.0,-85.80646,-79.36725
0.028256,0.0,0.0,-84.74219,-79.40365
0.028257,0.0,0.0,-83.677475,-79.43999
0.028258,0.0,0.0,-82.612404,-79.47622
0.028259,-390.91724,0.0,-81.547035,-79.51232
0.02826,-390.9167,0.0,-84.74055,-79.548325
0.028261,-390.91623,390.91623,-88.99301,-79.58434
0.028262,-390.91568,390.91568,-89.46808,-79.62046
0.028263,-390.9152,390.9152,-90.0527,-79.6567
0.028264,-390.91464,390.91464,-90.61412,-79.69307
0.028265,-390.91412,390.91412,-91.17484,-79.7296
0.028266,-390.91357,390.91357,-91.73482,-79.7663
0.028267,-390.91306,390.91306,-92.29401,-79.803185
0.028268,-390.91248,390.91248,-92.85238,-79.84027
0.028269,-390.91193,390.91193,-93.4099,-79.87758
0.02827,-390.91135,390.91135,-93.96653,-79.91512
0.028271,-390.91077,390.91077,-94.52223,-79.95292
0.028272,0.0,0.0,-95.07698,-79.99098
0.028273,0.0,0.0,-93.946465,-80.029305
0.028274,0.0,0.0,-92.76289,-80.06784
0.028275,0.0,0.0,-91.685875,-80.106544
0.028276,0.0,0.0,-90.607994,-80.145386
0.028277,0.0,0.0,-89.52932,-80.184326
0.028278,0.0,0.0,-88.449936,-80.22332
0.028279,0.0,0.0,-87.36991,-80.26234
0.02828,0.0,0.0,-86.28933,-80.30133
0.028281,0.0,0.0,-85.20827,-80.34026
0.028282,0.0,0.0,-84.12679,-80.379105
0.028283,0.0,0.0,-83.04498,-80.417816
0.028284,0.0,0.0,-81.96292,-80.45635
0.028285,0.0,0.0,-80.88068,-80.49468
0.028286,0.0,0.0,-79.798325,-80.53277
0.028287,-390.91302,390.91302,-78.71595,-80.57058
0.028288,-390.91235,390.91235,-79.69538,-80.6081
0.028289,-390.9119,390.9119,-80.46057,-80.64537
0.02829,-390.9114,390.9114,-81.00723,-80.68242
0.028291,-390.91092,390.91092,-81.5539,-80.719246
0.028292,-390.9104,390.9104,-82.10055,-80.75588
0.028293,-390.90988,390.90988,-82.64713,-80.79234
0.028294,-390.90936,390.90936,-83.19363,-80.82865
0.028295,-390.90884,390.90884,-83.73998,-80.864815
0.028296,-390.9083,390.9083,-84.28618,-80.90086
0.028297,-390.90775,390.90775,-84.83218,-80.93681
0.028298,-390.90784,0.0,-85.377945,-80.97268
0.028299,-390.90735,0.0,-87.19202,-81.0085
0.0283,-390.90704,0.0,-90.801025,-81.044365
0.028301,0.0,0.0,-92.97457,-81.080376
0.028302,0.0,0.0,-90.846596,-81.116516
0.028303,0.0,0.0,-89.24047,-81.15275
0.028304,0.0,0.0,-88.15432,-81.18901
0.028305,0.0,0.0,-87.06763,-81.225266
0.028306,0.0,0.0,-85.98045,-81.26147
0.028307,0.0,0.0,-84.89288,-81.29759
0.028308,0.0,0.0,-83.804985,-81.333595
0.028309,-408.74597,408.74597,-82.71685,-81.36944
0.02831,-408.74503,408.74503,-84.33274,-81.405136
0.028311,-408.7445,408.7445,-85.51306,-81.44073
0.028312,-408.744,408.744,-86.12756,-81.47624
0.028313,-408.74347,408.74347,-86.74178,-81.5117
0.028314,-408.74292,408.74292,-87.35568,-81.54713
0.028315,-408.74237,408.74237,-87.96922,-81.58254
0.028316,-408.74182,408.74182,-88.58237,-81.617966
0.028317,-408.74127,408.74127,-89.195076,-81.65341
0.028318,-408.7407,408.7407,-89.807304,-81.688896
0.028319,-408.74048,0.0,-90.41902,-81.72445
0.02832,-408.7401,0.0,-92.62315,-81.760124
0.028321,-408.73978,0.0,-95.35336,-81.795975
0.028322,0.0,0.0,-97.66627,-81.83211
0.028323,0.0,0.0,-96.57208,-81.86852
0.028324,0.0,0.0,-95.47682,-81.905205
0.028325,0.0,0.0,-94.380554,-81.94209
0.028326,0.0,0.0,-93.28337,-81.979164
0.028327,0.0,0.0,-92.18533,-82.016365
0.028328,0.0,0.0,-91.086525,-82.053665
0.028329,0.0,0.0,-89.98702,-82.09101
0.02833,0.0,0.0,-88.88691,-82.12839
0.028331,0.0,0.0,-87.786255,-82.16573
0.028332,0.0,0.0,-86.685135,-82.203026
0.028333,0.0,0.0,-85.58364,-82.24021
0.028334,0.0,0.0,-84.481834,-82.27727
0.028335,0.0,0.0,-83.3798,-82.31415
0.028336,0.0,0.0,-82.27762,-82.350815
0.028337,-408.74213,0.0,-81.17536,-82.38723
0.028338,-408.74173,0.0,-84.03042,-82.42344
0.028339,-408.74142,0.0,-87.4864,-82.45952
0.02834,-408.74097,408.74097,-89.79029,-82.49559
0.028341,-408.74048,408.74048,-90.2986,-82.53168
0.028342,-408.74002,408.74002,-90.92258,-82.567825
0.028343,-408.73953,408.73953,-91.52201,-82.604034
0.028344,-408.73904,408.73904,-92.12087,-82.640335
0.028345,-408.73853,408.73853,-92.719124,-82.676735
0.028346,-408.738,408.738,-93.31672,-82.713264
0.028347,-408.7375,408.7375,-93.913635,-82.74993
0.028348,-408.73697,408.73697,-94.50983,-82.786766
0.028349,-408.73642,408.73642,-95.105255,-82.82378
0.02835,-408.73587,408.73587,-95.69988,-82.86098
0.028351,0.0,0.0,-96.29367,-82.8984
0.028352,0.0,0.0,-94.8985,-82.93601
0.028353,0.0,0.0,-93.254555,-82.97377
0.028354,0.0,0.0,-92.14267,-83.01163
0.028355,0.0,0.0,-91.03009,-83.04954
0.028356,0.0,0.0,-89.916885,-83.08747
0.028357,0.0,0.0,-88.80314,-83.125374
0.028358,-390.91727,0.0,-87.68892,-83.163216
0.028359,-390.91696,0.0,-89.83196,-83.20102
0.02836,-390.91663,0.0,-91.97469,-83.238846
0.028361,-390.91632,0.0,-94.116974,-83.276764
0.028362,-390.91602,390.91602,-96.25865,-83.31485
0.028363,-390.91522,390.91522,-95.614265,-83.35313
0.028364,-390.91473,390.91473,-96.40204,-83.391594
0.028365,-390.9142,390.9142,-96.91244,-83.43027
0.028366,-390.91367,390.91367,-97.42194,-83.46917
0.028367,-390.91315,390.91315,-97.930534,-83.50831
0.028368,-390.9126,390.9126,-98.43817,-83.547714
0.028369,-390.91205,390.91205,-98.94482,-83.58737
0.02837,-390.9115,390.9115,-99.450455,-83.62732
0.028371,-390.91092,390.91092,-99.95504,-83.667564
0.028372,-390.91034,390.91034,-100.45854,-83.70812
0.028373,0.0,0.0,-100.96094,-83.749
0.028374,0.0,0.0,-99.34105,-83.790184
0.028375,0.0,0.0,-97.107346,-83.8316
0.028376,0.0,0.0,-95.97757,-83.87319
0.028377,0.0,0.0,-94.846886,-83.91492
0.028378,0.0,0.0,-93.715385,-83.95673
0.028379,0.0,0.0,-92.58314,-83.998604
0.02838,0.0,0.0,-91.450226,-84.04048
0.028381,0.0,0.0,-90.31673,-84.08234
0.028382,0.0,0.0,-89.182724,-84.12412
0.028383,0.0,0.0,-88.048294,-84.1658
0.028384,0.0,0.0,-86.91351,-84.20733
0.028385,0.0,0.0,-85.77847,-84.24868
0.028386,0.0,0.0,-84.64325,-84.289795
0.028387,-390.91306,390.91306,-83.50792,-84.33066
0.028388,-390.91238,390.91238,-84.56903,-84.371254
0.028389,-390.9119,390.9119,-85.30926,-84.411606
0.02839,-390.9114,390.9114,-85.80274,-84.45175
0.028391,-390.91092,390.91092,-86.296165,-84.4917
0.028392,-390.91043,390.91043,-86.78949,-84.53146
0.028393,-390.9099,390.9099,-87.282684,-84.57107
0.028394,-390.9094,390.9094,-87.77573,-84.61052
0.028395,-390.90887,390.90887,-88.268585,-84.64985
0.028396,-390.90833,390.90833,-88.76122,-84.68906
0.028397,-390.9081,0.0,-89.25361,-84.728165
0.028398,-390.90778,0.0,-91.295715,-84.76723
0.028399,-390.90744,0.0,-93.75564,-84.8063
0.0284,-390.9071,0.0,-95.87577,-84.84547
0.028401,0.0,0.0,-97.995285,-84.884796
0.028402,0.0,0.0,-95.96629,-84.924286
0.028403,0.0,0.0,-94.34831,-84.96389
0.028404,0.0,0.0,-93.20787,-85.00354
0.028405,0.0,0.0,-92.066795,-85.043205
0.028406,0.0,0.0,-90.925156,-85.08284
0.028407,0.0,0.0,-89.783035,-85.12241
0.028408,0.0,0.0,-88.64052,-85.16187
0.028409,-408.746,408.746,-87.49768,-85.20119
0.02841,-408.74506,408.74506,-89.1777,-85.24037
0.028411,-408.74454,408.74454,-90.28641,-85.27945
0.028412,-408.74402,408.74402,-90.846016,-85.318474
0.028413,-408.7435,408.7435,-91.40527,-85.357445
0.028414,-408.74298,408.74298,-91.96416,-85.396385
0.028415,-408.74243,408.74243,-92.52262,-85.43532
0.028416,-408.74188,408.74188,-93.080635,-85.47426
0.028417,-408.7413,408.7413,-93.63817,-85.51322
0.028418,-408.74075,408.74075,-94.195175,-85.55222
0.028419,-408.74078,0.0,-94.751625,-85.59129
0.02842,-408.74023,0.0,-96.66557,-85.630455
0.028421,-408.73987,0.0,-100.32445,-85.669815
0.028422,-408.7395,0.0,-102.58201,-85.70946
0.028423,0.0,0.0,-104.83858,-85.749466
0.028424,0.0,0.0,-101.65692,-85.7898
0.028425,0.0,0.0,-99.4692,-85.830414
0.028426,0.0,0.0,-98.31607,-85.8712
0.028427,0.0,0.0,-97.16201,-85.912155
0.028428,0.0,0.0,-96.0071,-85.9532
0.028429,0.0,0.0,-94.85143,-85.99432
0.02843,0.0,0.0,-93.69507,-86.03546
0.028431,0.0,0.0,-92.53811,-86.0766
0.028432,0.0,0.0,-91.38062,-86.11767
0.028433,0.0,0.0,-90.222694,-86.158646
0.028434,0.0,0.0,-89.064415,-86.19948
0.028435,0.0,0.0,-87.90585,-86.24014
0.028436,0.0,0.0,-86.74709,-86.280594
0.028437,-408.74213,0.0,-85.58822,-86.320786
0.028438,-408.74164,0.0,-88.53082,-86.360756
0.028439,-408.74133,0.0,-92.12651,-86.400604
0.02844,-408.741,0.0,-94.37369,-86.44043
0.028441,-408.74072,408.74072,-96.62047,-86.48032
0.028442,-408.74,408.74,-95.86048,-86.52029
0.028443,-408.73953,408.73953,-96.717964,-86.56034
0.028444,-408.73904,408.73904,-97.25978,-86.600494
0.028445,-408.73853,408.73853,-97.8009,-86.64077
0.028446,-408.73804,408.73804,-98.34129,-86.68118
0.028447,-408.73752,408.73752,-98.88093,-86.72175
0.028448,-408.737,408.737,-99.41976,-86.76248
0.028449,-408.73645,408.73645,-99.95776,-86.8034
0.02845,-408.73593,408.73593,-100.4949,-86.84452
0.028451,0.0,0.0,-101.03114,-86.88586
0.028452,0.0,0.0,-99.62744,-86.92738
0.028453,0.0,0.0,-97.94491,-86.96906
0.028454,0.0,0.0,-96.77532,-87.01083
0.028455,0.0,0.0,-95.60499,-87.05266
0.028456,0.0,0.0,-94.43398,-87.09449
0.028457,0.0,0.0,-93.262405,-87.1363
0.028458,-390.91727,0.0,-92.09032,-87.17803
0.028459,-390.91693,0.0,-94.22234,-87.21971
0.02846,-390.9166,0.0,-96.39056,-87.2614
0.028461,-390.91623,0.0,-98.474884,-87.30318
0.028462,-390.91577,390.91577,-100.55858,-87.3451
0.028463,-390.91525,390.91525,-100.92935,-87.387215
0.028464,-390.91473,390.91473,-101.400734,-87.429535
0.028465,-390.91425,390.91425,-101.85302,-87.472084
0.028466,-390.91373,390.91373,-102.30436,-87.514854
0.028467,-390.91318,390.91318,-102.754715,-87.55787
0.028468,-390.91266,390.91266,-103.204056,-87.601135
0.028469,-390.9121,390.9121,-103.65237,-87.64468
0.02847,-390.91156,390.91156,-104.09961,-87.68849
0.028471,-390.911,390.911,-104.54575,-87.732605
0.028472,-390.91043,390.91043,-104.99078,-87.777016
0.028473,0.0,0.0,-105.43467,-87.82174
0.028474,0.0,0.0,-103.85796,-87.86676
0.028475,0.0,0.0,-101.62692,-87.912
0.028476,0.0,0.0,-100.43855,-87.95741
0.028477,0.0,0.0,-99.249245,-88.00295
0.028478,0.0,0.0,-98.05908,-88.04856
0.028479,0.0,0.0,-96.86816,-88.09421
0.02848,0.0,0.0,-95.676544,-88.13985
0.028481,0.0,0.0,-94.48434,-88.18544
0.028482,0.0,0.0,-93.29162,-88.23094
0.028483,0.0,0.0,-92.098465,-88.27631
0.028484,0.0,0.0,-90.90497,-88.32151
0.028485,0.0,0.0,-89.71121,-88.36649
0.028486,0.0,0.0,-88.51727,-88.411224
0.028487,-390.91306,390.91306,-87.32324,-88.45566
0.028488,-390.91232,390.91232,-88.474434,-88.4998
0.028489,-390.91183,390.91183,-89.170135,-88.54367
0.02849,-390.91138,390.91138,-89.60497,-88.5873
0.028491,-390.9109,390.9109,-90.039764,-88.63069
0.028492,-390.91037,390.91037,-90.47449,-88.673874
0.028493,-390.90988,390.90988,-90.90911,-88.71685
0.028494,-390.90936,390.90936,-91.343605,-88.75964
0.028495,-390.90884,390.90884,-91.77795,-88.80226
0.028496,-390.9083,390.9083,-92.21211,-88.84472
0.028497,-390.90833,0.0,-92.64607,-88.88703
0.028498,-390.9078,0.0,-94.42217,-88.929245
0.028499,-390.90744,0.0,-97.84569,-88.971436
0.0285,-390.9071,0.0,-99.907555,-89.013695
0.028501,0.0,0.0,-101.96883,-89.05609
0.028502,0.0,0.0,-99.9885,-89.098625
0.028503,0.0,0.0,-98.33572,-89.14124
0.028504,0.0,0.0,-97.137054,-89.18388
0.028505,0.0,0.0,-95.93777,-89.22652
0.028506,0.0,0.0,-94.73794,-89.26908
0.028507,0.0,0.0,-93.53766,-89.311554
0.028508,-408.746,408.746,-92.337,-89.35388
0.028509,-408.7455,408.7455,-92.86317,-89.396065
0.02851,-408.74503,408.74503,-93.37517,-89.438095
0.028511,-408.74454,408.74454,-93.876884,-89.48002
0.028512,-408.74402,408.74402,-94.37833,-89.52183
0.028513,-408.7435,408.7435,-94.87947,-89.56356
0.028514,-408.74295,408.74295,-95.38028,-89.60521
0.028515,-408.74243,408.74243,-95.88072,-89.64681
0.028516,-408.74188,408.74188,-96.38077,-89.68836
0.028517,-408.74133,408.74133,-96.88039,-89.729904
0.028518,-408.74103,0.0,-97.37955,-89.77142
0.028519,-408.74063,0.0,-99.541374,-89.81299
0.02852,-408.74026,0.0,-101.91875,-89.85466
